Time_Step,energy,avg_amp,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99
299,1.060987e-01,5.276613e-03,2.736910e-02,2.803915e-02,2.396698e-02,1.842517e-02,8.538257e-03,-7.460304e-03,-1.805828e-02,-2.438216e-02,-3.702865e-02,-4.536933e-02,-4.896218e-02,-4.630120e-02,-4.543304e-02,-4.384940e-02,-4.943358e-02,-5.041715e-02,-4.600041e-02,-4.247173e-02,-3.262595e-02,-2.070226e-02,-5.703450e-03,4.440555e-03,7.467447e-03,1.970031e-03,2.629567e-03,5.008510e-03,8.265835e-03,1.109345e-02,9.376080e-03,8.597332e-03,9.332707e-03,9.421684e-03,2.291720e-03,3.525334e-03,4.813636e-03,7.767720e-03,1.404200e-02,2.469105e-02,3.187533e-02,3.860148e-02,5.502128e-02,6.543436e-02,7.489558e-02,7.921190e-02,7.822205e-02,7.046549e-02,6.494359e-02,6.319154e-02,6.170851e-02,5.426845e-02,4.307180e-02,3.637697e-02,2.360161e-02,1.374941e-02,9.187996e-03,5.304228e-03,7.321761e-05,6.935756e-04,2.355538e-03,9.851002e-03,1.054778e-02,6.888355e-03,5.513859e-03,1.234773e-02,1.276913e-02,8.789175e-03,3.171747e-03,2.678905e-03,5.943034e-03,6.806648e-03,1.537757e-03,-6.249387e-03,-1.080868e-02,-1.001313e-02,-4.792831e-04,1.694608e-02,3.145751e-02,3.904879e-02,4.467425e-02,4.341171e-02,4.029416e-02,3.100799e-02,2.154472e-02,1.263781e-02,1.015448e-02,1.404784e-02,1.109881e-02,4.700745e-03,-1.406446e-03,-1.430213e-02,-2.629853e-02,-3.380841e-02,-3.643902e-02,-3.909640e-02,-3.554228e-02,-3.492901e-02,-4.104424e-02,-4.543743e-02,-4.732498e-02,-4.615746e-02
300,1.063707e-01,5.261052e-03,2.740423e-02,2.806965e-02,2.398851e-02,1.843398e-02,8.531374e-03,-7.484885e-03,-1.810151e-02,-2.444392e-02,-3.710778e-02,-4.546379e-02,-4.906914e-02,-4.641731e-02,-4.555455e-02,-4.397244e-02,-4.955435e-02,-5.053210e-02,-4.610643e-02,-4.256631e-02,-3.270729e-02,-2.076929e-02,-5.755881e-03,4.402310e-03,7.442381e-03,1.956695e-03,2.626251e-03,5.013441e-03,8.277373e-03,1.111026e-02,9.397296e-03,8.622652e-03,9.362468e-03,9.456864e-03,2.333861e-03,3.576382e-03,4.875678e-03,7.842627e-03,1.413100e-02,2.479422e-02,3.199121e-02,3.872667e-02,5.515033e-02,6.555994e-02,7.500894e-02,7.930373e-02,7.828352e-02,7.048952e-02,6.492591e-02,6.313151e-02,6.160945e-02,5.413736e-02,4.291854e-02,3.621305e-02,2.343866e-02,1.359783e-02,9.055886e-03,5.196723e-03,-7.622876e-06,6.387132e-04,2.323867e-03,9.838424e-03,1.054966e-02,6.900166e-03,5.531624e-03,1.236828e-02,1.279019e-02,8.809363e-03,3.190494e-03,2.696359e-03,5.959953e-03,6.824278e-03,1.557685e-03,-6.225411e-03,-1.077895e-02,-9.976199e-03,-4.342007e-04,1.699961e-02,3.151899e-02,3.911695e-02,4.474708e-02,4.348660e-02,4.036814e-02,3.107791e-02,2.160750e-02,1.269062e-02,1.019487e-02,1.407385e-02,1.110902e-02,4.694270e-03,-1.429962e-03,-1.434254e-02,-2.635524e-02,-3.388044e-02,-3.652508e-02,-3.919495e-02,-3.565161e-02,-3.504735e-02,-4.116975e-02,-4.556830e-02,-4.745939e-02,-4.629363e-02
301,1.066433e-01,5.245492e-03,2.743908e-02,2.809989e-02,2.400982e-02,1.844261e-02,8.524372e-03,-7.509522e-03,-1.814472e-02,-2.450560e-02,-3.718678e-02,-4.555806e-02,-4.917590e-02,-4.653318e-02,-4.567582e-02,-4.409525e-02,-4.967489e-02,-5.064685e-02,-4.621229e-02,-4.266078e-02,-3.278855e-02,-2.083629e-02,-5.808332e-03,4.364009e-03,7.417230e-03,1.943257e-03,2.622829e-03,5.018274e-03,8.288831e-03,1.112702e-02,9.418492e-03,8.647990e-03,9.392286e-03,9.492134e-03,2.376116e-03,3.627551e-03,4.937827e-03,7.917601e-03,1.421999e-02,2.489730e-02,3.210687e-02,3.885151e-02,5.527893e-02,6.568499e-02,7.512173e-02,7.939501e-02,7.834457e-02,7.051330e-02,6.490820e-02,6.307169e-02,6.151082e-02,5.400687e-02,4.276600e-02,3.604984e-02,2.327634e-02,1.344676e-02,8.924098e-03,5.089353e-03,-8.849646e-05,5.836891e-04,2.291953e-03,9.825570e-03,1.055127e-02,6.911738e-03,5.549197e-03,1.238869e-02,1.281116e-02,8.829515e-03,3.209248e-03,2.713858e-03,5.976946e-03,6.842002e-03,1.577715e-03,-6.201334e-03,-1.074913e-02,-9.939214e-03,-3.891053e-04,1.705310e-02,3.158040e-02,3.918498e-02,4.481974e-02,4.356131e-02,4.044192e-02,3.114763e-02,2.167011e-02,1.274328e-02,1.023515e-02,1.409978e-02,1.111918e-02,4.687774e-03,-1.453466e-03,-1.438291e-02,-2.641189e-02,-3.395239e-02,-3.661103e-02,-3.929338e-02,-3.576083e-02,-3.516557e-02,-4.129514e-02,-4.569904e-02,-4.759367e-02,-4.642968e-02
302,1.069165e-01,5.229934e-03,2.747364e-02,2.812987e-02,2.403091e-02,1.845107e-02,8.517250e-03,-7.534212e-03,-1.818793e-02,-2.456720e-02,-3.726566e-02,-4.565216e-02,-4.928244e-02,-4.664881e-02,-4.579684e-02,-4.421781e-02,-4.979521e-02,-5.076140e-02,-4.631799e-02,-4.275512e-02,-3.286974e-02,-2.090327e-02,-5.860801e-03,4.325651e-03,7.391996e-03,1.929719e-03,2.619301e-03,5.023009e-03,8.300208e-03,1.114373e-02,9.439669e-03,8.673345e-03,9.422158e-03,9.527492e-03,2.418481e-03,3.678838e-03,5.000079e-03,7.992638e-03,1.430897e-02,2.500027e-02,3.222232e-02,3.897602e-02,5.540708e-02,6.580949e-02,7.523396e-02,7.948577e-02,7.840519e-02,7.053682e-02,6.489045e-02,6.301207e-02,6.141261e-02,5.387699e-02,4.261415e-02,3.588734e-02,2.311466e-02,1.329618e-02,8.792631e-03,4.982117e-03,-1.694008e-04,5.285061e-04,2.259799e-03,9.812441e-03,1.055261e-02,6.923072e-03,5.566579e-03,1.240896e-02,1.283205e-02,8.849630e-03,3.228009e-03,2.731399e-03,5.994011e-03,6.859818e-03,1.597848e-03,-6.177158e-03,-1.071923e-02,-9.902177e-03,-3.439974e-04,1.710655e-02,3.164171e-02,3.925289e-02,4.489224e-02,4.363583e-02,4.051550e-02,3.121717e-02,2.173253e-02,1.279578e-02,1.027530e-02,1.412562e-02,1.112928e-02,4.681258e-03,-1.476960e-03,-1.442324e-02,-2.646847e-02,-3.402425e-02,-3.669688e-02,-3.939170e-02,-3.586993e-02,-3.528366e-02,-4.142041e-02,-4.582966e-02,-4.772784e-02,-4.656561e-02
303,1.071904e-01,5.214377e-03,2.750793e-02,2.815958e-02,2.405176e-02,1.845934e-02,8.510009e-03,-7.558957e-03,-1.823113e-02,-2.462873e-02,-3.734440e-02,-4.574609e-02,-4.938877e-02,-4.676421e-02,-4.591762e-02,-4.434013e-02,-4.991530e-02,-5.087575e-02,-4.642353e-02,-4.284935e-02,-3.295086e-02,-2.097023e-02,-5.913289e-03,4.287239e-03,7.366679e-03,1.916081e-03,2.615669e-03,5.027646e-03,8.311505e-03,1.116038e-02,9.460825e-03,8.698718e-03,9.452086e-03,9.562937e-03,2.460958e-03,3.730243e-03,5.062435e-03,8.067737e-03,1.439795e-02,2.510315e-02,3.233755e-02,3.910019e-02,5.553478e-02,6.593347e-02,7.534562e-02,7.957599e-02,7.846538e-02,7.056009e-02,6.487266e-02,6.295266e-02,6.131483e-02,5.374770e-02,4.246300e-02,3.572554e-02,2.295361e-02,1.314609e-02,8.661484e-03,4.875019e-03,-2.503336e-04,4.731672e-04,2.227408e-03,9.799040e-03,1.055368e-02,6.934167e-03,5.583769e-03,1.242909e-02,1.285286e-02,8.869709e-03,3.246775e-03,2.748983e-03,6.011148e-03,6.877726e-03,1.618083e-03,-6.152884e-03,-1.068925e-02,-9.865087e-03,-2.988773e-04,1.715998e-02,3.170295e-02,3.932067e-02,4.496458e-02,4.371016e-02,4.058889e-02,3.128651e-02,2.179479e-02,1.284814e-02,1.031533e-02,1.415138e-02,1.113933e-02,4.674721e-03,-1.500443e-03,-1.446354e-02,-2.652499e-02,-3.409603e-02,-3.678264e-02,-3.948991e-02,-3.597891e-02,-3.540164e-02,-4.154556e-02,-4.596016e-02,-4.786188e-02,-4.670142e-02
304,1.074649e-01,5.198821e-03,2.754195e-02,2.818904e-02,2.407239e-02,1.846744e-02,8.502650e-03,-7.583757e-03,-1.827431e-02,-2.469019e-02,-3.742301e-02,-4.583983e-02,-4.949489e-02,-4.687938e-02,-4.603816e-02,-4.446222e-02,-5.003518e-02,-5.098991e-02,-4.652890e-02,-4.294347e-02,-3.303191e-02,-2.103716e-02,-5.965796e-03,4.248771e-03,7.341279e-03,1.902344e-03,2.611933e-03,5.032186e-03,8.322723e-03,1.117698e-02,9.481963e-03,8.724109e-03,9.482068e-03,9.598470e-03,2.503544e-03,3.781764e-03,5.124892e-03,8.142898e-03,1.448692e-02,2.520592e-02,3.245256e-02,3.922402e-02,5.566203e-02,6.605692e-02,7.545673e-02,7.966569e-02,7.852516e-02,7.058311e-02,6.485485e-02,6.289345e-02,6.121747e-02,5.361900e-02,4.231253e-02,3.556444e-02,2.279320e-02,1.299650e-02,8.530657e-03,4.768058e-03,-3.312927e-04,4.176749e-04,2.194783e-03,9.785369e-03,1.055448e-02,6.945025e-03,5.600768e-03,1.244909e-02,1.287358e-02,8.889750e-03,3.265548e-03,2.766610e-03,6.028356e-03,6.895726e-03,1.638418e-03,-6.128512e-03,-1.065919e-02,-9.827946e-03,-2.537454e-04,1.721336e-02,3.176410e-02,3.938833e-02,4.503676e-02,4.378432e-02,4.066209e-02,3.135567e-02,2.185687e-02,1.290034e-02,1.035523e-02,1.417704e-02,1.114933e-02,4.668163e-03,-1.523915e-03,-1.450379e-02,-2.658144e-02,-3.416772e-02,-3.686829e-02,-3.958801e-02,-3.608778e-02,-3.551949e-02,-4.167059e-02,-4.609053e-02,-4.799581e-02,-4.683711e-02
305,1.077400e-01,5.183268e-03,2.757568e-02,2.821823e-02,2.409280e-02,1.847537e-02,8.495173e-03,-7.608610e-03,-1.831748e-02,-2.475158e-02,-3.750149e-02,-4.593341e-02,-4.960080e-02,-4.699432e-02,-4.615846e-02,-4.458407e-02,-5.015483e-02,-5.110387e-02,-4.663412e-02,-4.303746e-02,-3.311288e-02,-2.110406e-02,-6.018320e-03,4.210249e-03,7.315798e-03,1.888508e-03,2.608094e-03,5.036630e-03,8.333862e-03,1.119353e-02,9.503081e-03,8.749518e-03,9.512105e-03,9.634090e-03,2.546238e-03,3.833400e-03,5.187449e-03,8.218117e-03,1.457588e-02,2.530858e-02,3.256736e-02,3.934752e-02,5.578883e-02,6.617985e-02,7.556728e-02,7.975487e-02,7.858451e-02,7.060588e-02,6.483700e-02,6.283443e-02,6.112053e-02,5.349089e-02,4.216275e-02,3.540404e-02,2.263340e-02,1.284740e-02,8.400149e-03,4.661236e-03,-4.122757e-04,3.620323e-04,2.161926e-03,9.771431e-03,1.055502e-02,6.955648e-03,5.617577e-03,1.246894e-02,1.289421e-02,8.909754e-03,3.284326e-03,2.784278e-03,6.045635e-03,6.913817e-03,1.658853e-03,-6.104043e-03,-1.062905e-02,-9.790754e-03,-2.086021e-04,1.726672e-02,3.182518e-02,3.945586e-02,4.510878e-02,4.385829e-02,4.073510e-02,3.142464e-02,2.191877e-02,1.295239e-02,1.039502e-02,1.420262e-02,1.115927e-02,4.661584e-03,-1.547377e-03,-1.454400e-02,-2.663784e-02,-3.423933e-02,-3.695384e-02,-3.968600e-02,-3.619653e-02,-3.563722e-02,-4.179549e-02,-4.622079e-02,-4.812961e-02,-4.697269e-02
306,1.080157e-01,5.167716e-03,2.760914e-02,2.824717e-02,2.411298e-02,1.848311e-02,8.487578e-03,-7.633518e-03,-1.836065e-02,-2.481289e-02,-3.757985e-02,-4.602680e-02,-4.970650e-02,-4.710902e-02,-4.627852e-02,-4.470568e-02,-5.027426e-02,-5.121764e-02,-4.673918e-02,-4.313134e-02,-3.319379e-02,-2.117094e-02,-6.070862e-03,4.171672e-03,7.290235e-03,1.874575e-03,2.604153e-03,5.040978e-03,8.344923e-03,1.121003e-02,9.524180e-03,8.774944e-03,9.542197e-03,9.669795e-03,2.589041e-03,3.885149e-03,5.250104e-03,8.293393e-03,1.466484e-02,2.541115e-02,3.268194e-02,3.947068e-02,5.591519e-02,6.630225e-02,7.567728e-02,7.984354e-02,7.864346e-02,7.062840e-02,6.481912e-02,6.277562e-02,6.102401e-02,5.336336e-02,4.201365e-02,3.524433e-02,2.247423e-02,1.269879e-02,8.269959e-03,4.554554e-03,-4.932806e-04,3.062420e-04,2.128841e-03,9.757227e-03,1.055530e-02,6.966035e-03,5.634195e-03,1.248866e-02,1.291475e-02,8.929719e-03,3.303110e-03,2.801988e-03,6.062985e-03,6.931998e-03,1.679388e-03,-6.079478e-03,-1.059882e-02,-9.753511e-03,-1.634479e-04,1.732003e-02,3.188617e-02,3.952326e-02,4.518064e-02,4.393207e-02,4.080791e-02,3.149341e-02,2.198050e-02,1.300429e-02,1.043469e-02,1.422811e-02,1.116916e-02,4.654984e-03,-1.570829e-03,-1.458418e-02,-2.669416e-02,-3.431085e-02,-3.703930e-02,-3.978387e-02,-3.630516e-02,-3.575484e-02,-4.192027e-02,-4.635092e-02,-4.826330e-02,-4.710814e-02
307,1.082920e-01,5.152165e-03,2.764232e-02,2.827585e-02,2.413294e-02,1.849068e-02,8.479865e-03,-7.658479e-03,-1.840380e-02,-2.487413e-02,-3.765807e-02,-4.612003e-02,-4.981199e-02,-4.722350e-02,-4.639833e-02,-4.482705e-02,-5.039347e-02,-5.133122e-02,-4.684408e-02,-4.322510e-02,-3.327462e-02,-2.123780e-02,-6.123420e-03,4.133043e-03,7.264592e-03,1.860546e-03,2.600110e-03,5.045231e-03,8.355906e-03,1.122647e-02,9.545261e-03,8.800388e-03,9.572342e-03,9.705586e-03,2.631950e-03,3.937011e-03,5.312855e-03,8.368725e-03,1.475377e-02,2.551360e-02,3.279630e-02,3.959351e-02,5.604111e-02,6.642413e-02,7.578673e-02,7.993169e-02,7.870200e-02,7.065069e-02,6.480121e-02,6.271701e-02,6.092789e-02,5.323641e-02,4.186522e-02,3.508530e-02,2.231568e-02,1.255067e-02,8.140088e-03,4.448013e-03,-5.743051e-04,2.503066e-04,2.095529e-03,9.742761e-03,1.055531e-02,6.976189e-03,5.650625e-03,1.250824e-02,1.293521e-02,8.949647e-03,3.321897e-03,2.819739e-03,6.080404e-03,6.950268e-03,1.700021e-03,-6.054818e-03,-1.056852e-02,-9.716218e-03,-1.182831e-04,1.737332e-02,3.194708e-02,3.959054e-02,4.525234e-02,4.400568e-02,4.088053e-02,3.156200e-02,2.204206e-02,1.305605e-02,1.047423e-02,1.425351e-02,1.117899e-02,4.648363e-03,-1.594271e-03,-1.462432e-02,-2.675043e-02,-3.438230e-02,-3.712465e-02,-3.988164e-02,-3.641367e-02,-3.587233e-02,-4.204493e-02,-4.648094e-02,-4.839686e-02,-4.724347e-02
308,1.085689e-01,5.136616e-03,2.767524e-02,2.830428e-02,2.415268e-02,1.849808e-02,8.472035e-03,-7.683495e-03,-1.844694e-02,-2.493529e-02,-3.773617e-02,-4.621308e-02,-4.991727e-02,-4.733774e-02,-4.651791e-02,-4.494819e-02,-5.051246e-02,-5.144460e-02,-4.694882e-02,-4.331874e-02,-3.335539e-02,-2.130462e-02,-6.175996e-03,4.094361e-03,7.238869e-03,1.846420e-03,2.595965e-03,5.049389e-03,8.366811e-03,1.124286e-02,9.566323e-03,8.825850e-03,9.602541e-03,9.741461e-03,2.674964e-03,3.988984e-03,5.375702e-03,8.444111e-03,1.484270e-02,2.561595e-02,3.291044e-02,3.971600e-02,5.616659e-02,6.654550e-02,7.589564e-02,8.001933e-02,7.876013e-02,7.067274e-02,6.478327e-02,6.265859e-02,6.083219e-02,5.311004e-02,4.171745e-02,3.492696e-02,2.215774e-02,1.240303e-02,8.010535e-03,4.341614e-03,-6.553472e-04,1.942290e-04,2.061995e-03,9.728034e-03,1.055506e-02,6.986110e-03,5.666865e-03,1.252768e-02,1.295558e-02,8.969536e-03,3.340690e-03,2.837530e-03,6.097893e-03,6.968627e-03,1.720752e-03,-6.030064e-03,-1.053814e-02,-9.678877e-03,-7.310798e-05,1.742656e-02,3.200790e-02,3.965770e-02,4.532388e-02,4.407910e-02,4.095297e-02,3.163041e-02,2.210344e-02,1.310765e-02,1.051366e-02,1.427882e-02,1.118877e-02,4.641721e-03,-1.617703e-03,-1.466442e-02,-2.680663e-02,-3.445366e-02,-3.720991e-02,-3.997930e-02,-3.652206e-02,-3.598970e-02,-4.216947e-02,-4.661083e-02,-4.853031e-02,-4.737868e-02
309,1.088464e-01,5.121068e-03,2.770787e-02,2.833244e-02,2.417220e-02,1.850530e-02,8.464089e-03,-7.708565e-03,-1.849007e-02,-2.499639e-02,-3.781414e-02,-4.630596e-02,-5.002235e-02,-4.745176e-02,-4.663725e-02,-4.506910e-02,-5.063123e-02,-5.155778e-02,-4.705341e-02,-4.341227e-02,-3.343608e-02,-2.137143e-02,-6.228588e-03,4.055627e-03,7.213067e-03,1.832198e-03,2.591721e-03,5.053454e-03,8.377640e-03,1.125921e-02,9.587366e-03,8.851329e-03,9.632793e-03,9.777421e-03,2.718084e-03,4.041066e-03,5.438643e-03,8.519550e-03,1.493160e-02,2.571819e-02,3.302437e-02,3.983815e-02,5.629163e-02,6.666635e-02,7.600401e-02,8.010647e-02,7.881787e-02,7.069455e-02,6.476531e-02,6.260038e-02,6.073689e-02,5.298423e-02,4.157036e-02,3.476929e-02,2.200040e-02,1.225587e-02,7.881299e-03,4.235357e-03,-7.364047e-04,1.380116e-04,2.028239e-03,9.713049e-03,1.055456e-02,6.995799e-03,5.682916e-03,1.254699e-02,1.297587e-02,8.989386e-03,3.359486e-03,2.855362e-03,6.115450e-03,6.987075e-03,1.741580e-03,-6.005216e-03,-1.050769e-02,-9.641487e-03,-2.792304e-05,1.747978e-02,3.206865e-02,3.972473e-02,4.539527e-02,4.415235e-02,4.102521e-02,3.169862e-02,2.216466e-02,1.315910e-02,1.055296e-02,1.430404e-02,1.119850e-02,4.635057e-03,-1.641125e-03,-1.470448e-02,-2.686277e-02,-3.452493e-02,-3.729507e-02,-4.007685e-02,-3.663034e-02,-3.610695e-02,-4.229389e-02,-4.674060e-02,-4.866363e-02,-4.751378e-02
310,1.091245e-01,5.105523e-03,2.774024e-02,2.836036e-02,2.419149e-02,1.851235e-02,8.456026e-03,-7.733688e-03,-1.853319e-02,-2.505741e-02,-3.789199e-02,-4.639866e-02,-5.012722e-02,-4.756554e-02,-4.675635e-02,-4.518977e-02,-5.074978e-02,-5.167078e-02,-4.715783e-02,-4.350568e-02,-3.351670e-02,-2.143820e-02,-6.281196e-03,4.016841e-03,7.187187e-03,1.817882e-03,2.587377e-03,5.057426e-03,8.388393e-03,1.127550e-02,9.608392e-03,8.876827e-03,9.663098e-03,9.813465e-03,2.761308e-03,4.093257e-03,5.501675e-03,8.595039e-03,1.502050e-02,2.582033e-02,3.313807e-02,3.995998e-02,5.641623e-02,6.678670e-02,7.611184e-02,8.019311e-02,7.887520e-02,7.071612e-02,6.474732e-02,6.254235e-02,6.064200e-02,5.285899e-02,4.142391e-02,3.461228e-02,2.184368e-02,1.210919e-02,7.752379e-03,4.129244e-03,-8.174757e-04,8.165715e-05,1.994265e-03,9.697809e-03,1.055379e-02,7.005257e-03,5.698779e-03,1.256615e-02,1.299607e-02,9.009198e-03,3.378285e-03,2.873233e-03,6.133075e-03,7.005610e-03,1.762504e-03,-5.980275e-03,-1.047715e-02,-9.604049e-03,1.727139e-05,1.753296e-02,3.212931e-02,3.979164e-02,4.546649e-02,4.422541e-02,4.109726e-02,3.176666e-02,2.222570e-02,1.321041e-02,1.059215e-02,1.432918e-02,1.120817e-02,4.628371e-03,-1.664538e-03,-1.474450e-02,-2.691885e-02,-3.459613e-02,-3.738013e-02,-4.017429e-02,-3.673851e-02,-3.622408e-02,-4.241819e-02,-4.687025e-02,-4.879684e-02,-4.764875e-02
311,1.094032e-01,5.089978e-03,2.777234e-02,2.838802e-02,2.421057e-02,1.851923e-02,8.447847e-03,-7.758865e-03,-1.857630e-02,-2.511836e-02,-3.796971e-02,-4.649120e-02,-5.023189e-02,-4.767910e-02,-4.687522e-02,-4.531021e-02,-5.086811e-02,-5.178358e-02,-4.726210e-02,-4.359898e-02,-3.359725e-02,-2.150496e-02,-6.333819e-03,3.978004e-03,7.161228e-03,1.803471e-03,2.582933e-03,5.061305e-03,8.399070e-03,1.129174e-02,9.629400e-03,8.902341e-03,9.693456e-03,9.849591e-03,2.804634e-03,4.145556e-03,5.564798e-03,8.670577e-03,1.510937e-02,2.592235e-02,3.325156e-02,4.008147e-02,5.654040e-02,6.690654e-02,7.621914e-02,8.027926e-02,7.893215e-02,7.073747e-02,6.472930e-02,6.248453e-02,6.054751e-02,5.273431e-02,4.127812e-02,3.445595e-02,2.168755e-02,1.196299e-02,7.623774e-03,4.023276e-03,-8.985580e-04,2.516820e-05,1.960076e-03,9.682314e-03,1.055278e-02,7.014485e-03,5.714454e-03,1.258518e-02,1.301618e-02,9.028969e-03,3.397088e-03,2.891143e-03,6.150768e-03,7.024232e-03,1.783524e-03,-5.955242e-03,-1.044655e-02,-9.566563e-03,6.247494e-05,1.758610e-02,3.218990e-02,3.985843e-02,4.553757e-02,4.429830e-02,4.116913e-02,3.183450e-02,2.228657e-02,1.326157e-02,1.063122e-02,1.435423e-02,1.121779e-02,4.621665e-03,-1.687941e-03,-1.478449e-02,-2.697486e-02,-3.466724e-02,-3.746509e-02,-4.027162e-02,-3.684655e-02,-3.634109e-02,-4.254236e-02,-4.699978e-02,-4.892992e-02,-4.778361e-02
312,1.096824e-01,5.074435e-03,2.780417e-02,2.841544e-02,2.422943e-02,1.852594e-02,8.439552e-03,-7.784096e-03,-1.861940e-02,-2.517925e-02,-3.804731e-02,-4.658356e-02,-5.033635e-02,-4.779243e-02,-4.699385e-02,-4.543041e-02,-5.098622e-02,-5.189619e-02,-4.736622e-02,-4.369216e-02,-3.367773e-02,-2.157168e-02,-6.386458e-03,3.939116e-03,7.135193e-03,1.788968e-03,2.578392e-03,5.065092e-03,8.409672e-03,1.130793e-02,9.650390e-03,8.927874e-03,9.723867e-03,9.885799e-03,2.848062e-03,4.197960e-03,5.628011e-03,8.746163e-03,1.519822e-02,2.602426e-02,3.336483e-02,4.020263e-02,5.666414e-02,6.702587e-02,7.632592e-02,8.036492e-02,7.898870e-02,7.075859e-02,6.471126e-02,6.242690e-02,6.045341e-02,5.261019e-02,4.113298e-02,3.430027e-02,2.153203e-02,1.181726e-02,7.495485e-03,3.917454e-03,-9.796498e-04,-3.145272e-05,1.925674e-03,9.666568e-03,1.055150e-02,7.023484e-03,5.729942e-03,1.260407e-02,1.303620e-02,9.048701e-03,3.415894e-03,2.909092e-03,6.168528e-03,7.042940e-03,1.804638e-03,-5.930118e-03,-1.041586e-02,-9.529031e-03,1.076872e-04,1.763921e-02,3.225040e-02,3.992510e-02,4.560848e-02,4.437101e-02,4.124081e-02,3.190217e-02,2.234727e-02,1.331258e-02,1.067016e-02,1.437919e-02,1.122735e-02,4.614936e-03,-1.711335e-03,-1.482444e-02,-2.703082e-02,-3.473827e-02,-3.754996e-02,-4.036884e-02,-3.695448e-02,-3.645799e-02,-4.266642e-02,-4.712919e-02,-4.906288e-02,-4.791834e-02
313,1.099623e-01,5.058894e-03,2.783573e-02,2.844260e-02,2.424807e-02,1.853247e-02,8.431142e-03,-7.809380e-03,-1.866250e-02,-2.524006e-02,-3.812478e-02,-4.667576e-02,-5.044060e-02,-4.790554e-02,-4.711224e-02,-4.555038e-02,-5.110412e-02,-5.200861e-02,-4.747017e-02,-4.378522e-02,-3.375813e-02,-2.163838e-02,-6.439111e-03,3.900179e-03,7.109080e-03,1.774371e-03,2.573753e-03,5.068788e-03,8.420200e-03,1.132408e-02,9.671363e-03,8.953424e-03,9.754329e-03,9.922090e-03,2.891592e-03,4.250469e-03,5.691311e-03,8.821795e-03,1.528705e-02,2.612606e-02,3.347788e-02,4.032346e-02,5.678744e-02,6.714470e-02,7.643217e-02,8.045008e-02,7.904487e-02,7.077948e-02,6.469319e-02,6.236946e-02,6.035971e-02,5.248662e-02,4.098849e-02,3.414526e-02,2.137710e-02,1.167201e-02,7.367511e-03,3.811778e-03,-1.060749e-03,-8.820310e-05,1.891062e-03,9.650572e-03,1.054998e-02,7.032255e-03,5.745243e-03,1.262282e-02,1.305614e-02,9.068393e-03,3.434701e-03,2.927080e-03,6.186355e-03,7.061734e-03,1.825847e-03,-5.904904e-03,-1.038510e-02,-9.491453e-03,1.529080e-04,1.769228e-02,3.231083e-02,3.999164e-02,4.567925e-02,4.444354e-02,4.131230e-02,3.196964e-02,2.240780e-02,1.336344e-02,1.070899e-02,1.440407e-02,1.123686e-02,4.608186e-03,-1.734721e-03,-1.486435e-02,-2.708671e-02,-3.480922e-02,-3.763473e-02,-4.046595e-02,-3.706230e-02,-3.657476e-02,-4.279035e-02,-4.725848e-02,-4.919572e-02,-4.805296e-02
