# Time_Step Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99
237 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171127e-01 1.171129e-01 1.171133e-01 1.171142e-01 1.171163e-01 1.171208e-01 1.171299e-01 1.171484e-01 1.171841e-01 1.172511e-01 1.173727e-01 1.175859e-01 1.179466e-01 1.185356e-01 1.194625e-01 1.208672e-01 1.229154e-01 1.257844e-01 1.296403e-01 1.346029e-01 1.407056e-01 1.478541e-01 1.557968e-01 1.641159e-01 1.722490e-01 1.795446e-01 1.853448e-01 1.890827e-01 1.903739e-01 1.890827e-01 1.853448e-01 1.795446e-01 1.722490e-01 1.641159e-01 1.557968e-01 1.478541e-01 1.407056e-01 1.346029e-01 1.296403e-01 1.257844e-01 1.229154e-01 1.208672e-01 1.194625e-01 1.185356e-01 1.179466e-01 1.175859e-01 1.173727e-01 1.172511e-01 1.171841e-01 1.171484e-01 1.171299e-01 1.171208e-01 1.171163e-01 1.171142e-01 1.171133e-01 1.171129e-01 1.171127e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01 1.171126e-01
238 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176010e-01 1.176012e-01 1.176016e-01 1.176026e-01 1.176048e-01 1.176093e-01 1.176188e-01 1.176377e-01 1.176742e-01 1.177426e-01 1.178665e-01 1.180830e-01 1.184485e-01 1.190440e-01 1.199792e-01 1.213937e-01 1.234523e-01 1.263310e-01 1.301937e-01 1.351579e-01 1.412543e-01 1.483870e-01 1.563038e-01 1.645883e-01 1.726815e-01 1.799369e-01 1.857025e-01 1.894170e-01 1.906999e-01 1.894170e-01 1.857025e-01 1.799369e-01 1.726815e-01 1.645883e-01 1.563038e-01 1.483870e-01 1.412543e-01 1.351579e-01 1.301937e-01 1.263310e-01 1.234523e-01 1.213937e-01 1.199792e-01 1.190440e-01 1.184485e-01 1.180830e-01 1.178665e-01 1.177426e-01 1.176742e-01 1.176377e-01 1.176188e-01 1.176093e-01 1.176048e-01 1.176026e-01 1.176016e-01 1.176012e-01 1.176010e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01 1.176009e-01
239 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180892e-01 1.180893e-01 1.180894e-01 1.180899e-01 1.180909e-01 1.180931e-01 1.180979e-01 1.181076e-01 1.181270e-01 1.181644e-01 1.182342e-01 1.183602e-01 1.185801e-01 1.189504e-01 1.195525e-01 1.204959e-01 1.219202e-01 1.239892e-01 1.268774e-01 1.307468e-01 1.357123e-01 1.418023e-01 1.489192e-01 1.568102e-01 1.650604e-01 1.731140e-01 1.803295e-01 1.860609e-01 1.897521e-01 1.910269e-01 1.897521e-01 1.860609e-01 1.803295e-01 1.731140e-01 1.650604e-01 1.568102e-01 1.489192e-01 1.418023e-01 1.357123e-01 1.307468e-01 1.268774e-01 1.239892e-01 1.219202e-01 1.204959e-01 1.195525e-01 1.189504e-01 1.185801e-01 1.183602e-01 1.182342e-01 1.181644e-01 1.181270e-01 1.181076e-01 1.180979e-01 1.180931e-01 1.180909e-01 1.180899e-01 1.180894e-01 1.180893e-01 1.180892e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01 1.180891e-01
240 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185774e-01 1.185775e-01 1.185777e-01 1.185781e-01 1.185792e-01 1.185815e-01 1.185864e-01 1.185964e-01 1.186162e-01 1.186545e-01 1.187257e-01 1.188540e-01 1.190773e-01 1.194524e-01 1.200610e-01 1.210127e-01 1.224467e-01 1.245259e-01 1.274236e-01 1.312995e-01 1.362662e-01 1.423498e-01 1.494508e-01 1.573161e-01 1.655321e-01 1.735464e-01 1.807225e-01 1.864199e-01 1.900882e-01 1.913548e-01 1.900882e-01 1.864199e-01 1.807225e-01 1.735464e-01 1.655321e-01 1.573161e-01 1.494508e-01 1.423498e-01 1.362662e-01 1.312995e-01 1.274236e-01 1.245259e-01 1.224467e-01 1.210127e-01 1.200610e-01 1.194524e-01 1.190773e-01 1.188540e-01 1.187257e-01 1.186545e-01 1.186162e-01 1.185964e-01 1.185864e-01 1.185815e-01 1.185792e-01 1.185781e-01 1.185777e-01 1.185775e-01 1.185774e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01 1.185773e-01
241 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190656e-01 1.190658e-01 1.190663e-01 1.190674e-01 1.190698e-01 1.190748e-01 1.190851e-01 1.191055e-01 1.191446e-01 1.192173e-01 1.193478e-01 1.195745e-01 1.199545e-01 1.205696e-01 1.215296e-01 1.229732e-01 1.250626e-01 1.279696e-01 1.318518e-01 1.368196e-01 1.428966e-01 1.499817e-01 1.578214e-01 1.660034e-01 1.739787e-01 1.811157e-01 1.867795e-01 1.904251e-01 1.916837e-01 1.904251e-01 1.867795e-01 1.811157e-01 1.739787e-01 1.660034e-01 1.578214e-01 1.499817e-01 1.428966e-01 1.368196e-01 1.318518e-01 1.279696e-01 1.250626e-01 1.229732e-01 1.215296e-01 1.205696e-01 1.199545e-01 1.195745e-01 1.193478e-01 1.192173e-01 1.191446e-01 1.191055e-01 1.190851e-01 1.190748e-01 1.190698e-01 1.190674e-01 1.190663e-01 1.190658e-01 1.190656e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01 1.190655e-01
242 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195536e-01 1.195536e-01 1.195536e-01 1.195537e-01 1.195539e-01 1.195544e-01 1.195556e-01 1.195580e-01 1.195632e-01 1.195738e-01 1.195947e-01 1.196347e-01 1.197088e-01 1.198417e-01 1.200717e-01 1.204566e-01 1.210782e-01 1.220464e-01 1.234997e-01 1.255991e-01 1.285153e-01 1.324037e-01 1.373724e-01 1.434428e-01 1.505119e-01 1.583262e-01 1.664744e-01 1.744110e-01 1.815092e-01 1.871397e-01 1.907628e-01 1.920135e-01 1.907628e-01 1.871397e-01 1.815092e-01 1.744110e-01 1.664744e-01 1.583262e-01 1.505119e-01 1.434428e-01 1.373724e-01 1.324037e-01 1.285153e-01 1.255991e-01 1.234997e-01 1.220464e-01 1.210782e-01 1.204566e-01 1.200717e-01 1.198417e-01 1.197088e-01 1.196347e-01 1.195947e-01 1.195738e-01 1.195632e-01 1.195580e-01 1.195556e-01 1.195544e-01 1.195539e-01 1.195537e-01 1.195536e-01 1.195536e-01 1.195536e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01 1.195535e-01
243 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200417e-01 1.200418e-01 1.200420e-01 1.200425e-01 1.200437e-01 1.200462e-01 1.200516e-01 1.200625e-01 1.200839e-01 1.201248e-01 1.202004e-01 1.203355e-01 1.205690e-01 1.209588e-01 1.215869e-01 1.225633e-01 1.240261e-01 1.261356e-01 1.290608e-01 1.329553e-01 1.379248e-01 1.439883e-01 1.510416e-01 1.588304e-01 1.669451e-01 1.748433e-01 1.819030e-01 1.875006e-01 1.911014e-01 1.923442e-01 1.911014e-01 1.875006e-01 1.819030e-01 1.748433e-01 1.669451e-01 1.588304e-01 1.510416e-01 1.439883e-01 1.379248e-01 1.329553e-01 1.290608e-01 1.261356e-01 1.240261e-01 1.225633e-01 1.215869e-01 1.209588e-01 1.205690e-01 1.203355e-01 1.202004e-01 1.201248e-01 1.200839e-01 1.200625e-01 1.200516e-01 1.200462e-01 1.200437e-01 1.200425e-01 1.200420e-01 1.200418e-01 1.200417e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01 1.200416e-01
244 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205297e-01 1.205298e-01 1.205300e-01 1.205305e-01 1.205318e-01 1.205344e-01 1.205399e-01 1.205511e-01 1.205730e-01 1.206149e-01 1.206919e-01 1.208294e-01 1.210663e-01 1.214610e-01 1.220956e-01 1.230803e-01 1.245525e-01 1.266719e-01 1.296060e-01 1.335065e-01 1.384766e-01 1.445333e-01 1.515706e-01 1.593340e-01 1.674154e-01 1.752755e-01 1.822970e-01 1.878620e-01 1.914408e-01 1.926758e-01 1.914408e-01 1.878620e-01 1.822970e-01 1.752755e-01 1.674154e-01 1.593340e-01 1.515706e-01 1.445333e-01 1.384766e-01 1.335065e-01 1.296060e-01 1.266719e-01 1.245525e-01 1.230803e-01 1.220956e-01 1.214610e-01 1.210663e-01 1.208294e-01 1.206919e-01 1.206149e-01 1.205730e-01 1.205511e-01 1.205399e-01 1.205344e-01 1.205318e-01 1.205305e-01 1.205300e-01 1.205298e-01 1.205297e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01 1.205296e-01
245 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210176e-01 1.210176e-01 1.210177e-01 1.210180e-01 1.210185e-01 1.210198e-01 1.210225e-01 1.210282e-01 1.210397e-01 1.210622e-01 1.211049e-01 1.211835e-01 1.213233e-01 1.215637e-01 1.219632e-01 1.226044e-01 1.235972e-01 1.250789e-01 1.272081e-01 1.301511e-01 1.340573e-01 1.390280e-01 1.450777e-01 1.520990e-01 1.598372e-01 1.678854e-01 1.757076e-01 1.826914e-01 1.882240e-01 1.917810e-01 1.930084e-01 1.917810e-01 1.882240e-01 1.826914e-01 1.757076e-01 1.678854e-01 1.598372e-01 1.520990e-01 1.450777e-01 1.390280e-01 1.340573e-01 1.301511e-01 1.272081e-01 1.250789e-01 1.235972e-01 1.226044e-01 1.219632e-01 1.215637e-01 1.213233e-01 1.211835e-01 1.211049e-01 1.210622e-01 1.210397e-01 1.210282e-01 1.210225e-01 1.210198e-01 1.210185e-01 1.210180e-01 1.210177e-01 1.210176e-01 1.210176e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01 1.210175e-01
246 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215055e-01 1.215055e-01 1.215056e-01 1.215059e-01 1.215065e-01 1.215078e-01 1.215106e-01 1.215164e-01 1.215282e-01 1.215513e-01 1.215950e-01 1.216751e-01 1.218172e-01 1.220611e-01 1.224655e-01 1.231133e-01 1.241142e-01 1.256052e-01 1.277442e-01 1.306958e-01 1.346078e-01 1.395788e-01 1.456215e-01 1.526268e-01 1.603398e-01 1.683550e-01 1.761398e-01 1.830861e-01 1.885867e-01 1.921221e-01 1.933418e-01 1.921221e-01 1.885867e-01 1.830861e-01 1.761398e-01 1.683550e-01 1.603398e-01 1.526268e-01 1.456215e-01 1.395788e-01 1.346078e-01 1.306958e-01 1.277442e-01 1.256052e-01 1.241142e-01 1.231133e-01 1.224655e-01 1.220611e-01 1.218172e-01 1.216751e-01 1.215950e-01 1.215513e-01 1.215282e-01 1.215164e-01 1.215106e-01 1.215078e-01 1.215065e-01 1.215059e-01 1.215056e-01 1.215055e-01 1.215055e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01 1.215054e-01
247 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219934e-01 1.219935e-01 1.219937e-01 1.219944e-01 1.219957e-01 1.219986e-01 1.220046e-01 1.220168e-01 1.220404e-01 1.220850e-01 1.221666e-01 1.223111e-01 1.225585e-01 1.229679e-01 1.236221e-01 1.246312e-01 1.261315e-01 1.282802e-01 1.312404e-01 1.351579e-01 1.401292e-01 1.461647e-01 1.531540e-01 1.608419e-01 1.688244e-01 1.765718e-01 1.834810e-01 1.889499e-01 1.924639e-01 1.936761e-01 1.924639e-01 1.889499e-01 1.834810e-01 1.765718e-01 1.688244e-01 1.608419e-01 1.531540e-01 1.461647e-01 1.401292e-01 1.351579e-01 1.312404e-01 1.282802e-01 1.261315e-01 1.246312e-01 1.236221e-01 1.229679e-01 1.225585e-01 1.223111e-01 1.221666e-01 1.220850e-01 1.220404e-01 1.220168e-01 1.220046e-01 1.219986e-01 1.219957e-01 1.219944e-01 1.219937e-01 1.219935e-01 1.219934e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01 1.219933e-01
248 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224812e-01 1.224813e-01 1.224816e-01 1.224822e-01 1.224836e-01 1.224866e-01 1.224928e-01 1.225052e-01 1.225294e-01 1.225750e-01 1.226582e-01 1.228050e-01 1.230560e-01 1.234703e-01 1.241311e-01 1.251482e-01 1.266578e-01 1.288161e-01 1.317847e-01 1.357076e-01 1.406790e-01 1.467073e-01 1.536806e-01 1.613435e-01 1.692934e-01 1.770039e-01 1.838763e-01 1.893137e-01 1.928066e-01 1.940113e-01 1.928066e-01 1.893137e-01 1.838763e-01 1.770039e-01 1.692934e-01 1.613435e-01 1.536806e-01 1.467073e-01 1.406790e-01 1.357076e-01 1.317847e-01 1.288161e-01 1.266578e-01 1.251482e-01 1.241311e-01 1.234703e-01 1.230560e-01 1.228050e-01 1.226582e-01 1.225750e-01 1.225294e-01 1.225052e-01 1.224928e-01 1.224866e-01 1.224836e-01 1.224822e-01 1.224816e-01 1.224813e-01 1.224812e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01 1.224811e-01
249 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229689e-01 1.229689e-01 1.229690e-01 1.229693e-01 1.229700e-01 1.229715e-01 1.229746e-01 1.229809e-01 1.229937e-01 1.230185e-01 1.230650e-01 1.231497e-01 1.232990e-01 1.235535e-01 1.239727e-01 1.246400e-01 1.256652e-01 1.271841e-01 1.293518e-01 1.323288e-01 1.362569e-01 1.412284e-01 1.472493e-01 1.542066e-01 1.618446e-01 1.697621e-01 1.774359e-01 1.842718e-01 1.896781e-01 1.931500e-01 1.943473e-01 1.931500e-01 1.896781e-01 1.842718e-01 1.774359e-01 1.697621e-01 1.618446e-01 1.542066e-01 1.472493e-01 1.412284e-01 1.362569e-01 1.323288e-01 1.293518e-01 1.271841e-01 1.256652e-01 1.246400e-01 1.239727e-01 1.235535e-01 1.232990e-01 1.231497e-01 1.230650e-01 1.230185e-01 1.229937e-01 1.229809e-01 1.229746e-01 1.229715e-01 1.229700e-01 1.229693e-01 1.229690e-01 1.229689e-01 1.229689e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01 1.229688e-01
250 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234566e-01 1.234566e-01 1.234566e-01 1.234568e-01 1.234571e-01 1.234578e-01 1.234593e-01 1.234625e-01 1.234690e-01 1.234821e-01 1.235075e-01 1.235550e-01 1.236413e-01 1.237930e-01 1.240510e-01 1.244752e-01 1.251490e-01 1.261823e-01 1.277103e-01 1.298874e-01 1.328726e-01 1.368059e-01 1.417772e-01 1.477908e-01 1.547321e-01 1.623452e-01 1.702305e-01 1.778679e-01 1.846676e-01 1.900431e-01 1.934942e-01 1.946842e-01 1.934942e-01 1.900431e-01 1.846676e-01 1.778679e-01 1.702305e-01 1.623452e-01 1.547321e-01 1.477908e-01 1.417772e-01 1.368059e-01 1.328726e-01 1.298874e-01 1.277103e-01 1.261823e-01 1.251490e-01 1.244752e-01 1.240510e-01 1.237930e-01 1.236413e-01 1.235550e-01 1.235075e-01 1.234821e-01 1.234690e-01 1.234625e-01 1.234593e-01 1.234578e-01 1.234571e-01 1.234568e-01 1.234566e-01 1.234566e-01 1.234566e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01 1.234565e-01
251 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239443e-01 1.239444e-01 1.239447e-01 1.239455e-01 1.239470e-01 1.239503e-01 1.239571e-01 1.239705e-01 1.239964e-01 1.240450e-01 1.241328e-01 1.242870e-01 1.245486e-01 1.249777e-01 1.256581e-01 1.266993e-01 1.282365e-01 1.304229e-01 1.334162e-01 1.373545e-01 1.423256e-01 1.483317e-01 1.552569e-01 1.628453e-01 1.706986e-01 1.782998e-01 1.850637e-01 1.904086e-01 1.938392e-01 1.950219e-01 1.938392e-01 1.904086e-01 1.850637e-01 1.782998e-01 1.706986e-01 1.628453e-01 1.552569e-01 1.483317e-01 1.423256e-01 1.373545e-01 1.334162e-01 1.304229e-01 1.282365e-01 1.266993e-01 1.256581e-01 1.249777e-01 1.245486e-01 1.242870e-01 1.241328e-01 1.240450e-01 1.239964e-01 1.239705e-01 1.239571e-01 1.239503e-01 1.239470e-01 1.239455e-01 1.239447e-01 1.239444e-01 1.239443e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01 1.239442e-01
252 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244319e-01 1.244320e-01 1.244324e-01 1.244331e-01 1.244347e-01 1.244381e-01 1.244451e-01 1.244589e-01 1.244854e-01 1.245349e-01 1.246244e-01 1.247810e-01 1.250462e-01 1.254803e-01 1.261672e-01 1.272164e-01 1.287626e-01 1.309583e-01 1.339596e-01 1.379027e-01 1.428734e-01 1.488720e-01 1.557812e-01 1.633449e-01 1.711664e-01 1.787318e-01 1.854600e-01 1.907747e-01 1.941849e-01 1.953605e-01 1.941849e-01 1.907747e-01 1.854600e-01 1.787318e-01 1.711664e-01 1.633449e-01 1.557812e-01 1.488720e-01 1.428734e-01 1.379027e-01 1.339596e-01 1.309583e-01 1.287626e-01 1.272164e-01 1.261672e-01 1.254803e-01 1.250462e-01 1.247810e-01 1.246244e-01 1.245349e-01 1.244854e-01 1.244589e-01 1.244451e-01 1.244381e-01 1.244347e-01 1.244331e-01 1.244324e-01 1.244320e-01 1.244319e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01 1.244318e-01
